,When,sea,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,p_a,missing_type,LW_in,DroneV,h_s,a,vp_a,cld,Discharge
3896,2019-03-12 07:00:00,0.19,-8.5,90.7,0.613,32.215,33.2,0.0,913.1,v_aSW_directSW_diffuseLW_in,214.221,,,0.806,2.916,0,0.0
3897,2019-03-12 07:15:00,0.233,-8.2,89.9,0.597,59.31,45.993,0.0,913.1,v_aSW_directSW_diffuseLW_in,215.777,,,0.805,2.959,0,0.0
3898,2019-03-12 07:30:00,0.275,-8.5,90.1,0.58,86.404,58.786,0.0,913.0,v_aSW_directSW_diffuseLW_in,217.332,,,0.805,2.897,0,0.0
3899,2019-03-12 07:45:00,0.316,-8.6,88.8,0.564,113.498,71.579,0.0,912.9,v_aSW_directSW_diffuseLW_in,218.888,,,0.804,2.833,0,0.0
3900,2019-03-12 08:00:00,0.356,-8.7,90.3,0.547,140.593,84.372,0.0,912.9,v_aSW_directSW_diffuseLW_in,220.444,,,0.804,2.858,0,0.0
3901,2019-03-12 08:15:00,0.394,-8.8,90.0,0.533,185.927,84.981,0.0,912.8,v_aSW_directSW_diffuseLW_in,218.407,,,0.803,2.826,0,0.0
3902,2019-03-12 08:30:00,0.431,-8.7,89.6,0.518,231.262,85.59,0.0,912.8,v_aSW_directSW_diffuseLW_in,216.37,,,0.803,2.836,0,0.0
3903,2019-03-12 08:45:00,0.467,-8.2,90.0,0.504,276.596,86.198,0.0,912.5,v_aSW_directSW_diffuseLW_in,214.332,,,0.802,2.962,0,0.0
3904,2019-03-12 09:00:00,0.501,-7.5,90.0,0.489,321.93,86.807,0.0,912.2,v_aSW_directSW_diffuseLW_in,212.295,,,0.802,3.128,0,0.0
3905,2019-03-12 09:15:00,0.533,-6.0,89.9,0.553,326.616,101.93,0.0,911.9,v_aSW_directSW_diffuseLW_in,217.902,,,0.801,3.508,0,0.0
3906,2019-03-12 09:30:00,0.563,-4.2,82.8,0.616,331.303,117.054,0.0,911.6,v_aSW_directSW_diffuseLW_in,223.51,,,0.801,3.704,0,0.0
3907,2019-03-12 09:45:00,0.59,-2.3,79.9,0.679,335.99,132.178,0.0,911.5,v_aSW_directSW_diffuseLW_in,229.118,,,0.801,4.121,0,0.0
3908,2019-03-12 10:00:00,0.615,-0.8,80.4,0.742,340.676,147.301,0.0,911.3,v_aSW_directSW_diffuseLW_in,234.725,,,0.8,4.631,0,0.0
3909,2019-03-12 10:15:00,0.637,0.0,78.5,0.715,312.27,162.57,0.0,911.1,v_aSW_directSW_diffuseLW_in,240.334,,,0.8,4.794,0,0.0
3910,2019-03-12 10:30:00,0.656,0.7,72.9,0.688,283.864,177.838,0.0,910.8,v_aSW_directSW_diffuseLW_in,245.943,,,0.799,4.684,0,0.0
3911,2019-03-12 10:45:00,0.672,0.2,76.6,0.661,255.458,193.107,0.0,910.4,v_aSW_directSW_diffuseLW_in,251.553,,,0.799,4.746,0,0.0
3912,2019-03-12 11:00:00,0.684,0.7,72.7,0.4,227.052,208.376,0.0,910.3,SW_directSW_diffuseLW_in,257.162,,,0.798,4.671,0,0.0
3913,2019-03-12 11:15:00,0.692,0.7,65.1,0.5,239.626,211.943,0.0,910.1,SW_directSW_diffuseLW_in,258.693,,,0.798,4.183,0,0.0
3914,2019-03-12 11:30:00,0.697,0.8,66.4,0.7,252.199,215.51,0.0,910.0,SW_directSW_diffuseLW_in,260.225,,,0.797,4.297,0,0.0
3915,2019-03-12 11:45:00,0.698,0.9,70.6,0.3,264.772,219.076,0.0,909.8,SW_directSW_diffuseLW_in,261.757,,,0.797,4.602,0,0.0
3916,2019-03-12 12:00:00,0.695,1.0,63.1,0.7,277.346,222.643,0.0,909.6,SW_directSW_diffuseLW_in,263.288,,,0.796,4.143,0,0.0
3917,2019-03-12 12:15:00,0.688,1.2,59.4,1.3,275.868,228.367,0.0,909.4,SW_directSW_diffuseLW_in,262.961,,,0.796,3.957,0,0.0
3918,2019-03-12 12:30:00,0.677,1.6,62.8,1.0,274.391,234.091,0.0,909.3,SW_directSW_diffuseLW_in,262.634,,,0.795,4.305,0,0.0
3919,2019-03-12 12:45:00,0.663,1.4,59.5,1.3,272.914,239.814,0.0,909.1,SW_directSW_diffuseLW_in,262.306,,,0.795,4.021,0,0.0
3920,2019-03-12 13:00:00,0.646,1.5,64.8,0.5,271.436,245.538,0.0,908.9,SW_directSW_diffuseLW_in,261.979,,,0.794,4.411,0,0.0
3921,2019-03-12 13:15:00,0.626,1.5,58.4,1.1,258.961,236.152,0.0,908.5,SW_directSW_diffuseLW_in,263.282,,,0.794,3.975,0,0.0
3922,2019-03-12 13:30:00,0.602,1.8,62.6,0.8,246.486,226.765,0.0,908.3,SW_directSW_diffuseLW_in,264.585,,,0.794,4.354,0,0.0
3923,2019-03-12 13:45:00,0.576,2.0,64.6,0.5,234.012,217.378,0.0,908.0,SW_directSW_diffuseLW_in,265.888,,,0.793,4.558,0,0.0
3924,2019-03-12 14:00:00,0.547,2.3,58.5,1.3,221.537,207.992,0.0,907.6,SW_directSW_diffuseLW_in,267.191,,,0.793,4.217,0,0.0
3925,2019-03-12 14:15:00,0.516,2.5,63.8,0.4,205.466,205.222,0.0,907.5,SW_directSW_diffuseLW_in,266.463,,,0.792,4.665,0,0.0
3926,2019-03-12 14:30:00,0.483,2.0,71.7,0.4,189.396,202.452,0.0,907.3,SW_directSW_diffuseLW_in,265.736,,,0.792,5.059,0,0.0
3927,2019-03-12 14:45:00,0.448,2.3,62.2,1.0,173.326,199.682,0.0,907.0,SW_directSW_diffuseLW_in,265.008,,,0.791,4.483,0,0.0
3928,2019-03-12 15:00:00,0.411,2.8,61.3,1.1,157.255,196.912,0.0,906.7,SW_directSW_diffuseLW_in,264.281,,,0.791,4.579,0,0.0
3929,2019-03-12 15:15:00,0.373,3.0,61.1,0.6,147.797,179.158,0.0,906.4,SW_directSW_diffuseLW_in,264.42,,,0.79,4.629,0,0.0
3930,2019-03-12 15:30:00,0.334,2.8,74.0,0.4,138.339,161.404,0.0,906.2,SW_directSW_diffuseLW_in,264.56,,,0.79,5.527,0,0.0
3931,2019-03-12 15:45:00,0.294,2.6,81.8,0.3,128.881,143.65,0.0,905.7,SW_directSW_diffuseLW_in,264.699,,,0.789,6.024,0,0.0
3932,2019-03-12 16:00:00,0.252,2.3,84.6,0.2,119.423,125.896,0.0,905.4,SW_directSW_diffuseLW_in,264.838,,,0.789,6.098,0,0.0
3933,2019-03-12 16:15:00,0.21,2.5,84.3,0.2,100.531,109.094,0.0,905.1,SW_directSW_diffuseLW_in,264.883,,,0.788,6.164,0,0.0
3934,2019-03-12 16:30:00,0.167,2.5,82.7,0.2,81.64,92.292,0.0,904.7,SW_directSW_diffuseLW_in,264.928,,,0.788,6.047,0,0.0
3935,2019-03-12 16:45:00,0.124,2.2,84.3,0.3,62.748,75.489,0.0,904.5,SW_directSW_diffuseLW_in,264.973,,,0.788,6.033,0,0.0
3936,2019-03-12 17:00:00,0.08,1.8,87.2,0.2,43.856,58.687,0.0,904.3,SW_directSW_diffuseLW_in,265.018,,,0.787,6.065,0,0.0
3937,2019-03-12 17:15:00,0.035,1.7,88.4,0.2,33.22,45.612,0.0,904.2,SW_directSW_diffuseLW_in,261.792,,,0.787,6.104,0,0.0
3938,2019-03-12 17:30:00,0.0,1.3,90.5,0.5,22.585,32.537,0.0,904.0,SW_directSW_diffuseLW_in,258.567,,,0.786,6.072,0,0.0
3939,2019-03-12 17:45:00,0.0,1.1,89.0,0.4,11.95,19.462,0.0,903.7,SW_directSW_diffuseLW_in,255.342,,,0.786,5.886,0,0.0
3940,2019-03-12 18:00:00,0.0,0.8,91.0,0.4,1.314,6.387,0.0,903.7,SW_directSW_diffuseLW_in,252.116,,,0.785,5.889,0,0.0
3941,2019-03-12 18:15:00,0.0,0.5,92.0,0.4,0.986,4.79,0.0,903.7,SW_directSW_diffuseLW_in,250.927,,,0.785,5.826,0,0.0
3942,2019-03-12 18:30:00,0.0,0.1,92.4,0.6,0.657,3.194,0.0,903.7,SW_directSW_diffuseLW_in,249.738,,,0.784,5.684,0,0.0
3943,2019-03-12 18:45:00,0.0,0.1,93.4,0.5,0.328,1.597,0.0,903.6,SW_directSW_diffuseLW_in,248.549,,,0.784,5.746,0,0.0
3944,2019-03-12 19:00:00,0.0,0.2,93.7,0.4,0.0,0.0,0.0,903.5,SW_directSW_diffuseLW_in,247.36,,,0.784,5.806,0,0.0
3945,2019-03-12 19:15:00,0.0,0.1,93.6,0.4,0.0,0.0,0.0,903.1,SW_directSW_diffuseLW_in,249.727,,,0.783,5.758,0,0.0
3946,2019-03-12 19:30:00,0.0,0.0,93.8,0.4,0.0,0.0,0.0,903.0,SW_directSW_diffuseLW_in,252.094,,,0.783,5.728,0,0.0
3947,2019-03-12 19:45:00,0.0,-0.2,93.7,0.5,0.0,0.0,0.0,902.8,SW_directSW_diffuseLW_in,254.462,,,0.782,5.64,0,0.0
3948,2019-03-12 20:00:00,0.0,-0.3,94.0,0.4,0.0,0.0,0.0,902.5,SW_directSW_diffuseLW_in,256.829,,,0.782,5.616,0,0.0
3949,2019-03-12 20:15:00,0.0,-0.3,94.3,0.6,0.0,0.0,0.0,902.4,SW_directSW_diffuseLW_in,267.711,,,0.781,5.634,0,0.0
3950,2019-03-12 20:30:00,0.0,0.0,94.5,0.8,0.0,0.0,0.0,902.4,SW_directSW_diffuseLW_in,278.594,,,0.781,5.771,0,0.0
3951,2019-03-12 20:45:00,0.0,0.2,94.7,0.5,0.0,0.0,0.0,901.9,SW_directSW_diffuseLW_in,289.476,,,0.78,5.868,0,0.0
3952,2019-03-12 21:00:00,0.0,0.5,94.2,0.8,0.0,0.0,0.0,901.9,SW_directSW_diffuseLW_in,300.358,,,0.78,5.966,0,0.0
3953,2019-03-12 21:15:00,0.0,1.2,92.7,1.0,0.0,0.0,0.0,902.0,SW_directSW_diffuseLW_in,301.43,,,0.779,6.175,0,0.0
3954,2019-03-12 21:30:00,0.0,3.4,80.1,1.1,0.0,0.0,0.0,902.2,SW_directSW_diffuseLW_in,302.503,,,0.779,6.243,0,0.0
3955,2019-03-12 21:45:00,0.0,3.8,67.2,1.0,0.0,0.0,0.0,901.8,SW_directSW_diffuseLW_in,303.576,,,0.779,5.388,0,0.0
3956,2019-03-12 22:00:00,0.0,4.5,67.0,1.0,0.0,0.0,0.0,901.8,SW_directSW_diffuseLW_in,304.648,,,0.778,5.643,0,0.0
3957,2019-03-12 22:15:00,0.0,4.9,59.2,1.1,0.0,0.0,0.0,901.7,SW_directSW_diffuseLW_in,303.183,,,0.778,5.127,0,0.0
3958,2019-03-12 22:30:00,0.0,6.7,44.5,1.1,0.0,0.0,0.0,901.6,SW_directSW_diffuseLW_in,301.718,,,0.777,4.366,0,0.0
3959,2019-03-12 22:45:00,0.0,6.7,50.2,1.6,0.0,0.0,0.0,901.8,SW_directSW_diffuseLW_in,300.254,,,0.777,4.926,0,0.0
3960,2019-03-12 23:00:00,0.0,5.9,54.0,1.1,0.0,0.0,0.0,901.7,SW_directSW_diffuseLW_in,298.789,,,0.776,5.014,0,0.0
3961,2019-03-12 23:15:00,0.0,5.7,47.5,1.0,0.0,0.0,0.0,901.0,SW_directSW_diffuseLW_in,298.402,,,0.776,4.35,0,0.0
3962,2019-03-12 23:30:00,0.0,6.8,46.9,1.5,0.0,0.0,0.0,900.9,SW_directSW_diffuseLW_in,298.016,,,0.775,4.634,0,0.0
3963,2019-03-12 23:45:00,0.0,6.3,52.7,1.0,0.0,0.0,0.0,900.3,SW_directSW_diffuseLW_in,297.63,,,0.775,5.03,0,0.0
3964,2019-03-13 00:00:00,0.0,6.4,52.7,0.8,0.0,0.0,0.0,899.9,SW_directSW_diffuseLW_in,297.243,,,0.775,5.065,0,0.0
3965,2019-03-13 00:15:00,0.0,6.6,52.9,1.3,0.0,0.0,0.0,899.7,SW_directSW_diffuseLW_in,299.653,,,0.774,5.155,0,0.0
3966,2019-03-13 00:30:00,0.0,7.3,49.5,1.8,0.0,0.0,0.0,899.8,SW_directSW_diffuseLW_in,302.064,,,0.774,5.061,0,0.0
3967,2019-03-13 00:45:00,0.0,6.9,50.7,0.7,0.0,0.0,0.9,900.8,SW_directSW_diffuseLW_in,304.474,,,0.773,5.044,0,0.0
3968,2019-03-13 01:00:00,0.0,7.2,48.3,2.2,0.0,0.0,0.9,902.1,SW_directSW_diffuseLW_in,306.884,,,0.773,4.905,0,0.0
3969,2019-03-13 01:15:00,0.0,5.6,55.1,2.6,0.0,0.0,0.0,903.0,SW_directSW_diffuseLW_in,307.688,,,0.772,5.011,0,0.0
3970,2019-03-13 01:30:00,0.0,3.7,67.8,2.1,0.0,0.0,0.0,903.4,SW_directSW_diffuseLW_in,308.491,,,0.772,5.398,0,0.0
3971,2019-03-13 01:45:00,0.0,2.4,81.2,1.2,0.0,0.0,0.0,904.0,SW_directSW_diffuseLW_in,309.294,,,0.771,5.895,0,0.0
3972,2019-03-13 02:00:00,0.0,1.2,88.8,0.6,0.0,0.0,0.0,904.2,SW_directSW_diffuseLW_in,310.098,,,0.771,5.915,0,0.0
3973,2019-03-13 02:15:00,0.0,0.7,92.0,0.6,0.0,0.0,0.0,904.3,SW_directSW_diffuseLW_in,308.095,,,0.771,5.911,0,0.0
3974,2019-03-13 02:30:00,0.0,0.5,92.7,0.7,0.0,0.0,0.0,904.5,SW_directSW_diffuseLW_in,306.092,,,0.77,5.871,0,0.0
3975,2019-03-13 02:45:00,0.0,0.4,93.5,1.0,0.0,0.0,0.0,904.5,SW_directSW_diffuseLW_in,304.09,,,0.77,5.878,0,0.0
3976,2019-03-13 03:00:00,0.0,0.4,92.9,0.9,0.0,0.0,0.0,904.5,SW_directSW_diffuseLW_in,302.087,,,0.769,5.841,0,0.0
3977,2019-03-13 03:15:00,0.0,0.6,91.0,1.1,0.0,0.0,0.0,904.6,SW_directSW_diffuseLW_in,296.636,,,0.769,5.805,0,0.0
3978,2019-03-13 03:30:00,0.0,0.7,87.4,1.9,0.0,0.0,0.0,904.8,SW_directSW_diffuseLW_in,291.185,,,0.768,5.616,0,0.0
3979,2019-03-13 03:45:00,0.0,0.4,91.9,0.8,0.0,0.0,0.0,904.6,SW_directSW_diffuseLW_in,285.734,,,0.768,5.778,0,0.0
3980,2019-03-13 04:00:00,0.0,0.4,92.5,1.1,0.0,0.0,0.0,904.6,SW_directSW_diffuseLW_in,280.283,,,0.768,5.816,0,0.0
3981,2019-03-13 04:15:00,0.0,0.3,87.0,1.3,0.0,0.0,0.0,904.9,SW_directSW_diffuseLW_in,280.354,,,0.767,5.43,0,0.0
3982,2019-03-13 04:30:00,0.0,0.3,93.0,0.7,0.0,0.0,0.9,904.9,SW_directSW_diffuseLW_in,280.424,,,0.85,5.805,0,0.0
3983,2019-03-13 04:45:00,0.0,0.2,93.0,0.3,0.0,0.0,0.0,904.9,SW_directSW_diffuseLW_in,280.495,,,0.849,5.763,0,0.0
3984,2019-03-13 05:00:00,0.0,0.1,93.6,0.4,0.0,0.0,0.0,904.7,SW_directSW_diffuseLW_in,280.566,,,0.849,5.758,0,0.0
3985,2019-03-13 05:15:00,0.0,0.1,94.0,0.6,0.004,0.074,0.0,904.8,SW_directSW_diffuseLW_in,274.427,,,0.848,5.782,0,0.0
3986,2019-03-13 05:30:00,0.0,0.1,93.9,0.3,0.009,0.148,0.0,904.7,SW_directSW_diffuseLW_in,268.288,,,0.848,5.776,0,0.0
3987,2019-03-13 05:45:00,0.0,0.0,93.9,0.5,0.013,0.222,0.0,904.9,SW_directSW_diffuseLW_in,262.15,,,0.847,5.734,0,0.0
3988,2019-03-13 06:00:00,0.02,0.1,87.8,1.5,0.018,0.296,0.0,905.0,SW_directSW_diffuseLW_in,256.011,,,0.847,5.401,0,0.0
3989,2019-03-13 06:15:00,0.065,0.0,87.8,1.0,5.564,7.71,0.0,905.2,SW_directSW_diffuseLW_in,255.007,,,0.846,5.362,0,0.0
3990,2019-03-13 06:30:00,0.109,0.0,89.2,0.8,11.11,15.123,0.0,905.2,SW_directSW_diffuseLW_in,254.002,,,0.846,5.447,0,0.0
3991,2019-03-13 06:45:00,0.153,-0.3,87.4,0.8,16.656,22.536,0.0,905.0,SW_directSW_diffuseLW_in,252.998,,,0.845,5.222,0,0.0
3992,2019-03-13 07:00:00,0.196,-0.3,90.3,0.6,22.202,29.95,0.0,904.9,SW_directSW_diffuseLW_in,251.993,,,0.845,5.395,0,0.0
3993,2019-03-13 07:15:00,0.239,-0.3,90.9,0.8,39.211,39.19,0.0,905.0,SW_directSW_diffuseLW_in,254.241,,,0.844,5.431,0,0.0
3994,2019-03-13 07:30:00,0.281,0.0,87.2,0.8,56.22,48.43,0.0,905.1,SW_directSW_diffuseLW_in,256.489,,,0.844,5.325,0,0.0
3995,2019-03-13 07:45:00,0.322,0.0,89.5,0.8,73.23,57.67,0.0,905.1,SW_directSW_diffuseLW_in,258.737,,,0.843,5.466,0,0.0
3996,2019-03-13 08:00:00,0.362,-0.3,88.9,0.7,90.239,66.91,0.0,905.1,SW_directSW_diffuseLW_in,260.985,,,0.843,5.312,0,0.0
3997,2019-03-13 08:15:00,0.4,-0.4,91.4,0.4,125.95,79.814,0.0,905.1,SW_directSW_diffuseLW_in,253.227,,,0.842,5.421,0,0.0
3998,2019-03-13 08:30:00,0.438,-0.5,92.3,0.3,161.661,92.719,0.0,905.0,SW_directSW_diffuseLW_in,245.468,,,0.842,5.435,0,0.0
3999,2019-03-13 08:45:00,0.474,-0.4,92.0,0.3,197.372,105.624,0.0,905.1,SW_directSW_diffuseLW_in,237.71,,,0.841,5.457,0,0.0
4000,2019-03-13 09:00:00,0.508,-0.2,89.8,0.3,233.083,118.528,0.0,905.4,SW_directSW_diffuseLW_in,229.952,,,0.841,5.405,0,0.0
4001,2019-03-13 09:15:00,0.54,0.0,86.2,1.146,272.319,120.467,0.0,905.7,v_aSW_directSW_diffuseLW_in,231.204,,,0.84,5.264,0,0.0
4002,2019-03-13 09:30:00,0.57,0.0,88.1,0.2,311.555,122.406,0.0,905.5,SW_directSW_diffuseLW_in,232.456,,,0.84,5.38,0,0.0
4003,2019-03-13 09:45:00,0.597,0.3,85.1,0.9,350.791,124.344,0.0,905.3,SW_directSW_diffuseLW_in,233.707,,,0.839,5.312,0,0.0
4004,2019-03-13 10:00:00,0.622,0.4,84.3,0.7,390.027,126.283,0.0,905.2,SW_directSW_diffuseLW_in,234.959,,,0.839,5.3,0,0.0
4005,2019-03-13 10:15:00,0.644,0.8,73.8,0.8,386.893,139.852,0.0,904.8,SW_directSW_diffuseLW_in,239.602,,,0.838,4.776,0,0.0
4006,2019-03-13 10:30:00,0.663,0.7,79.7,0.8,383.758,153.42,0.0,904.8,SW_directSW_diffuseLW_in,244.246,,,0.838,5.121,0,0.0
4007,2019-03-13 10:45:00,0.679,0.8,76.6,1.3,380.624,166.988,0.0,904.7,SW_directSW_diffuseLW_in,248.89,,,0.837,4.957,0,0.0
4008,2019-03-13 11:00:00,0.691,0.8,81.4,0.8,377.49,180.557,0.0,904.8,SW_directSW_diffuseLW_in,253.533,,,0.837,5.268,0,0.0
4009,2019-03-13 11:15:00,0.699,0.5,81.8,0.9,356.909,197.576,0.0,904.6,SW_directSW_diffuseLW_in,254.767,,,0.836,5.18,0,0.0
4010,2019-03-13 11:30:00,0.704,1.0,77.9,0.9,336.328,214.596,0.0,904.8,SW_directSW_diffuseLW_in,256.002,,,0.836,5.115,0,0.0
4011,2019-03-13 11:45:00,0.704,1.0,75.3,0.7,315.748,231.616,0.0,904.8,SW_directSW_diffuseLW_in,257.236,,,0.835,4.944,0,0.0
4012,2019-03-13 12:00:00,0.701,0.9,80.3,0.9,295.167,248.635,0.0,904.8,SW_directSW_diffuseLW_in,258.471,,,0.835,5.235,0,0.0
4013,2019-03-13 12:15:00,0.695,1.0,82.4,1.0,290.635,245.614,0.0,904.8,SW_directSW_diffuseLW_in,258.585,,,0.834,5.41,0,0.0
4014,2019-03-13 12:30:00,0.684,1.2,75.6,0.9,286.102,242.593,0.0,904.6,SW_directSW_diffuseLW_in,258.699,,,0.834,5.036,0,0.0
4015,2019-03-13 12:45:00,0.67,1.3,70.4,1.0,281.57,239.572,0.0,904.3,SW_directSW_diffuseLW_in,258.813,,,0.833,4.724,0,0.0
4016,2019-03-13 13:00:00,0.652,1.6,79.7,0.6,277.038,236.551,0.0,904.2,SW_directSW_diffuseLW_in,258.927,,,0.833,5.464,0,0.0
4017,2019-03-13 13:15:00,0.632,1.6,72.7,0.8,266.863,227.084,0.0,904.0,SW_directSW_diffuseLW_in,256.585,,,0.832,4.984,0,0.0
4018,2019-03-13 13:30:00,0.608,1.7,64.9,0.9,256.688,217.616,0.0,903.8,SW_directSW_diffuseLW_in,254.244,,,0.832,4.481,0,0.0
4019,2019-03-13 13:45:00,0.582,1.9,71.3,0.9,246.514,208.148,0.0,903.4,SW_directSW_diffuseLW_in,251.902,,,0.831,4.994,0,0.0
4020,2019-03-13 14:00:00,0.553,1.6,76.4,1.2,236.339,198.681,0.0,904.0,SW_directSW_diffuseLW_in,249.56,,,0.831,5.238,0,0.0
4021,2019-03-13 14:15:00,0.521,0.4,85.6,1.0,227.511,188.449,0.0,903.9,SW_directSW_diffuseLW_in,250.707,,,0.83,5.382,0,0.0
4022,2019-03-13 14:30:00,0.488,1.1,78.1,1.1,218.683,178.216,0.0,903.8,SW_directSW_diffuseLW_in,251.854,,,0.83,5.165,0,0.0
4023,2019-03-13 14:45:00,0.453,1.5,71.8,1.5,209.855,167.984,0.0,903.8,SW_directSW_diffuseLW_in,253.0,,,0.829,4.887,0,0.0
4024,2019-03-13 15:00:00,0.416,1.5,74.1,1.0,201.027,157.752,0.0,903.9,SW_directSW_diffuseLW_in,254.147,,,0.829,5.044,0,0.0
4025,2019-03-13 15:15:00,0.378,1.7,72.2,1.0,190.507,144.796,0.0,904.0,SW_directSW_diffuseLW_in,253.413,,,0.828,4.986,0,0.0
4026,2019-03-13 15:30:00,0.339,1.7,71.0,1.4,179.987,131.841,0.0,903.9,SW_directSW_diffuseLW_in,252.68,,,0.828,4.903,0,0.0
4027,2019-03-13 15:45:00,0.298,1.8,67.8,1.1,169.467,118.886,0.0,904.2,SW_directSW_diffuseLW_in,251.946,,,0.827,4.715,0,0.0
4028,2019-03-13 16:00:00,0.257,1.7,75.2,0.7,158.947,105.93,0.0,904.0,SW_directSW_diffuseLW_in,251.212,,,0.827,5.193,0,0.0
4029,2019-03-13 16:15:00,0.214,1.1,77.3,1.3,130.662,92.283,0.0,904.2,SW_directSW_diffuseLW_in,251.68,,,0.826,5.112,0,0.0
4030,2019-03-13 16:30:00,0.171,1.3,79.0,1.2,102.376,78.636,0.0,904.2,SW_directSW_diffuseLW_in,252.148,,,0.826,5.301,0,0.0
4031,2019-03-13 16:45:00,0.128,1.0,83.1,1.2,74.091,64.989,0.0,904.4,SW_directSW_diffuseLW_in,252.616,,,0.825,5.456,0,0.0
4032,2019-03-13 17:00:00,0.084,0.6,87.2,1.1,45.806,51.342,0.0,904.5,SW_directSW_diffuseLW_in,253.084,,,0.825,5.562,0,0.0
4033,2019-03-13 17:15:00,0.039,0.9,82.8,1.0,34.837,39.983,0.0,904.7,SW_directSW_diffuseLW_in,251.314,,,0.824,5.398,0,0.0
4034,2019-03-13 17:30:00,0.0,1.1,80.3,1.3,23.868,28.624,0.0,904.7,SW_directSW_diffuseLW_in,249.545,,,0.824,5.311,0,0.0
4035,2019-03-13 17:45:00,0.0,1.2,80.8,0.8,12.9,17.264,0.0,904.9,SW_directSW_diffuseLW_in,247.776,,,0.823,5.382,0,0.0
4036,2019-03-13 18:00:00,0.0,0.7,80.9,0.8,1.931,5.905,0.0,904.8,SW_directSW_diffuseLW_in,246.006,,,0.823,5.198,0,0.0
4037,2019-03-13 18:15:00,0.0,0.6,83.2,0.5,1.448,4.429,0.0,904.5,SW_directSW_diffuseLW_in,248.725,,,0.822,5.307,0,0.0
4038,2019-03-13 18:30:00,0.0,0.2,83.1,0.8,0.966,2.952,0.0,904.5,SW_directSW_diffuseLW_in,251.444,,,0.822,5.149,0,0.0
4039,2019-03-13 18:45:00,0.0,0.7,82.3,1.6,0.483,1.476,0.0,904.7,SW_directSW_diffuseLW_in,254.163,,,0.821,5.288,0,0.0
4040,2019-03-13 19:00:00,0.0,1.0,81.0,0.7,0.0,0.0,0.0,904.9,SW_directSW_diffuseLW_in,256.882,,,0.821,5.318,0,0.0
4041,2019-03-13 19:15:00,0.0,0.8,78.7,0.8,0.0,0.0,0.0,905.0,SW_directSW_diffuseLW_in,256.791,,,0.82,5.093,0,0.0
4042,2019-03-13 19:30:00,0.0,0.8,78.7,0.8,0.0,0.0,0.0,905.1,SW_directSW_diffuseLW_in,256.7,,,0.82,5.093,0,0.0
4043,2019-03-13 19:45:00,0.0,0.8,80.2,1.1,0.0,0.0,0.0,905.2,SW_directSW_diffuseLW_in,256.609,,,0.819,5.19,0,0.0
4044,2019-03-13 20:00:00,0.0,0.1,88.4,1.2,0.0,0.0,0.0,905.3,SW_directSW_diffuseLW_in,256.518,,,0.819,5.438,0,0.0
4045,2019-03-13 20:15:00,0.0,0.1,87.1,0.9,0.0,0.0,0.0,905.2,SW_directSW_diffuseLW_in,264.867,,,0.818,5.358,0,0.0
4046,2019-03-13 20:30:00,0.0,0.0,85.5,0.9,0.0,0.0,0.0,905.1,SW_directSW_diffuseLW_in,273.216,,,0.818,5.221,0,0.0
4047,2019-03-13 20:45:00,0.0,0.1,83.7,1.2,0.0,0.0,0.0,904.9,SW_directSW_diffuseLW_in,281.566,,,0.817,5.149,0,0.0
4048,2019-03-13 21:00:00,0.0,0.3,84.0,0.5,0.0,0.0,0.0,905.0,SW_directSW_diffuseLW_in,289.915,,,0.817,5.243,0,0.0
4049,2019-03-13 21:15:00,0.0,0.4,84.6,0.6,0.0,0.0,0.0,905.0,SW_directSW_diffuseLW_in,287.129,,,0.816,5.319,0,0.0
4050,2019-03-13 21:30:00,0.0,0.5,85.5,0.6,0.0,0.0,0.0,905.1,SW_directSW_diffuseLW_in,284.344,,,0.816,5.415,0,0.0
4051,2019-03-13 21:45:00,0.0,0.4,87.6,1.2,0.0,0.0,0.0,905.2,SW_directSW_diffuseLW_in,281.558,,,0.815,5.507,0,0.0
4052,2019-03-13 22:00:00,0.0,0.2,90.4,1.2,0.0,0.0,0.0,905.3,SW_directSW_diffuseLW_in,278.772,,,0.815,5.602,0,0.0
4053,2019-03-13 22:15:00,0.0,0.0,92.8,1.1,0.0,0.0,0.0,905.3,SW_directSW_diffuseLW_in,277.456,,,0.814,5.667,0,0.0
4054,2019-03-13 22:30:00,0.0,0.3,90.5,1.4,0.0,0.0,0.0,905.5,SW_directSW_diffuseLW_in,276.14,,,0.814,5.649,0,0.0
4055,2019-03-13 22:45:00,0.0,0.4,90.9,0.8,0.0,0.0,0.0,905.7,SW_directSW_diffuseLW_in,274.824,,,0.813,5.715,0,0.0
4056,2019-03-13 23:00:00,0.0,0.3,92.0,1.1,0.0,0.0,0.0,905.8,SW_directSW_diffuseLW_in,273.508,,,0.813,5.742,0,0.0
4057,2019-03-13 23:15:00,0.0,0.3,92.6,1.0,0.0,0.0,0.0,906.0,SW_directSW_diffuseLW_in,273.103,,,0.812,5.78,0,0.0
4058,2019-03-13 23:30:00,0.0,0.3,92.9,1.1,0.0,0.0,0.0,906.1,SW_directSW_diffuseLW_in,272.698,,,0.812,5.798,0,0.0
4059,2019-03-13 23:45:00,0.0,0.4,91.8,0.7,0.0,0.0,0.0,906.0,SW_directSW_diffuseLW_in,272.294,,,0.811,5.772,0,0.0
