,When,sea,T_a,RH,v_a,p_a,SW_global,SW_diffuse,SW_direct,Prec,cld,h_f,missing_type,a,vp_a,LW_in,e_a,Discharge
542,2021-02-09 14:00:00,0.0,-0.839,20.51,2.887,622.106,473.9,0,473.9,0,0,5.0,-,0.35,1.178,177.663,0.57,0.0
543,2021-02-09 15:00:00,0.0,0.494,20.62,2.393,621.543,424.2,0,424.2,0,0,5.0,-,0.35,1.305,183.711,0.578,0.0
544,2021-02-09 16:00:00,0.0,-0.083,20.93,2.628,621.172,150.4,0,150.4,0,0,5.0,-,0.35,1.27,181.52,0.576,0.0
545,2021-02-09 17:00:00,0.0,-0.369,24.48,2.641,621.164,209.7,0,209.7,0,0,5.0,-,0.35,1.455,184.33,0.587,0.0
546,2021-02-09 18:00:00,0.0,-1.07,30.2,2.88,621.132,1.513,0,1.513,0,0,5.0,-,0.35,1.706,186.693,0.601,45.421
547,2021-02-09 19:00:00,0.0,-2.876,55.82,2.211,621.988,-1.597,0,0.0,0,0,5.0,-,0.35,2.758,194.891,0.644,45.421
548,2021-02-09 20:00:00,0.0,-3.092,48.95,1.277,622.134,-1.46,0,0.0,0,0,5.0,-,0.35,2.38,190.241,0.631,45.421
549,2021-02-09 21:00:00,0.0,-4.438,78.07,1.224,622.415,-1.631,0,0.0,0,0,5.0,-,0.35,3.431,196.617,0.665,45.421
550,2021-02-09 22:00:00,0.0,-5.24,74.67,2.139,622.612,-2.069,0,0.0,0,0,5.0,-,0.35,3.088,191.46,0.655,45.421
551,2021-02-09 23:00:00,0.0,-4.787,73.6,0.806,622.409,-1.148,0,0.0,0,0,5.0,-,0.35,3.15,193.263,0.657,45.421
552,2021-02-10 00:00:00,0.0,-6.15,87.6,1.521,622.439,-1.119,0,0.0,0,0,5.0,-,0.35,3.379,191.414,0.664,45.421
553,2021-02-10 01:00:00,0.0,-6.592,92.1,0.222,622.239,-2.384,0,0.0,0,0,5.0,-,0.35,3.434,190.634,0.666,45.421
554,2021-02-10 02:00:00,0.056,-6.609,94.4,0.519,622.323,-1.211,0,0.0,0,0,5.0,-,0.35,3.515,191.224,0.668,45.421
555,2021-02-10 03:00:00,0.253,-6.769,94.3,1.182,622.08,-1.06,0,0.0,0,0,5.0,-,0.35,3.468,190.417,0.667,45.421
556,2021-02-10 04:00:00,0.432,-6.959,93.6,0.873,621.928,-1.239,0,0.0,0,0,5.0,-,0.35,3.392,189.295,0.665,45.421
557,2021-02-10 05:00:00,0.581,-6.946,94.1,0.582,621.967,-2.634,0,0.0,0,0,5.0,-,0.35,3.414,189.502,0.665,45.421
558,2021-02-10 06:00:00,0.684,-7.744,92.3,0.6,622.335,-4.028,0,0.0,0,0,5.0,-,0.35,3.148,185.161,0.658,0.0
559,2021-02-10 07:00:00,0.725,-8.21,91.1,1.658,622.594,-3.064,0,0.0,0,0,5.0,-,0.35,2.996,182.616,0.654,0.0
560,2021-02-10 08:00:00,0.693,-8.32,71.55,1.338,623.081,32.2,0,32.2,0,0,5.0,-,0.35,2.333,175.924,0.631,0.0
561,2021-02-10 09:00:00,0.597,-7.682,61.48,2.449,623.91,221.8,0,221.8,0,0,5.0,-,0.35,2.107,174.996,0.621,0.0
562,2021-02-10 10:00:00,0.453,-7.296,92.0,2.116,624.237,423.5,0,423.5,0,0,5.0,-,0.35,3.249,187.21,0.661,0.0
563,2021-02-10 11:00:00,0.278,-6.554,78.24,2.936,624.484,710.5,0,710.5,0,0,5.0,-,0.35,2.926,186.424,0.651,0.0
564,2021-02-10 12:00:00,0.083,-4.888,64.91,2.616,624.117,812.0,0,812.0,0,0,5.0,-,0.35,2.757,189.342,0.645,0.0
565,2021-02-10 13:00:00,0.0,-3.648,55.62,4.403,623.742,832.0,0,832.0,0,0,5.0,-,0.35,2.594,191.071,0.639,0.0
566,2021-02-10 14:00:00,0.0,-2.747,62.09,3.218,623.31,619.0,0,619.0,0,0,5.0,-,0.35,3.098,198.515,0.655,0.0
567,2021-02-10 15:00:00,0.0,-6.025,88.7,3.845,623.303,629.5,0,629.5,0,0,5.0,-,0.35,3.454,192.365,0.666,0.0
568,2021-02-10 16:00:00,0.0,-4.483,78.75,1.376,623.283,428.4,0,428.4,0,0,5.0,-,0.35,3.449,196.638,0.666,0.0
569,2021-02-10 17:00:00,0.0,-3.912,55.19,3.907,623.21,36.34,0,36.34,0,0,5.0,-,0.35,2.523,189.601,0.636,0.0
570,2021-02-10 18:00:00,0.0,-4.494,56.02,4.411,623.147,2.223,0,2.223,0,0,5.0,-,0.35,2.451,187.249,0.634,0.0
571,2021-02-10 19:00:00,0.0,-5.1,49.21,4.69,623.728,-4.079,0,0.0,0,0,5.0,-,0.35,2.057,181.027,0.618,0.0
572,2021-02-10 20:00:00,0.0,-4.929,46.51,4.081,624.025,-3.797,0,0.0,0,0,5.0,-,0.35,1.969,180.35,0.615,0.0
573,2021-02-10 21:00:00,0.0,-5.203,49.59,3.311,624.375,-3.211,0,0.0,0,0,5.0,-,0.35,2.056,180.756,0.618,0.0
574,2021-02-10 22:00:00,0.0,-5.785,46.15,4.819,624.132,-3.79,0,0.0,0,0,5.0,-,0.35,1.831,176.293,0.608,0.0
575,2021-02-10 23:00:00,0.0,-5.764,47.44,3.863,624.088,-3.386,0,0.0,0,0,5.0,-,0.35,1.885,177.083,0.611,0.0
576,2021-02-11 00:00:00,0.0,-5.456,53.64,1.021,624.1,-3.42,0,0.0,0,0,5.0,-,0.35,2.182,181.629,0.624,0.0
577,2021-02-11 01:00:00,0.0,-6.315,53.17,3.413,623.824,-2.858,0,0.0,0,0,5.0,-,0.35,2.025,177.491,0.617,0.0
578,2021-02-11 02:00:00,0.059,-6.011,50.26,1.878,623.514,-3.04,0,0.0,0,0,5.0,-,0.35,1.959,177.435,0.614,0.0
579,2021-02-11 03:00:00,0.257,-6.856,52.76,2.703,623.176,-2.768,0,0.0,0,0,5.0,-,0.35,1.928,174.869,0.613,0.0
580,2021-02-11 04:00:00,0.436,-7.33,49.05,2.695,622.892,-2.49,0,0.0,0,0,5.0,-,0.35,1.727,170.974,0.604,0.0
581,2021-02-11 05:00:00,0.586,-7.547,44.69,3.042,622.892,-2.605,0,0.0,0,0,5.0,-,0.35,1.548,167.781,0.595,0.0
582,2021-02-11 06:00:00,0.69,-7.852,45.59,3.002,622.9,-2.777,0,0.0,0,0,5.0,-,0.35,1.542,166.949,0.594,0.0
583,2021-02-11 07:00:00,0.73,-8.44,47.66,4.048,623.028,-2.553,0,0.0,0,0,5.0,-,0.35,1.54,165.491,0.594,0.0
584,2021-02-11 08:00:00,0.699,-8.45,45.33,3.46,623.338,111.5,0,111.5,0,0,5.0,-,0.35,1.463,164.268,0.59,0.0
585,2021-02-11 09:00:00,0.602,-7.0,51.66,1.292,623.405,300.0,0,300.0,0,0,5.0,-,0.35,1.866,173.704,0.611,0.0
586,2021-02-11 10:00:00,0.458,-5.984,49.03,1.228,623.54,503.7,0,503.7,0,0,5.0,-,0.35,1.915,176.929,0.612,0.0
587,2021-02-11 11:00:00,0.282,-4.916,45.74,1.659,623.385,664.8,0,664.8,0,0,5.0,-,0.35,1.938,179.98,0.613,0.0
588,2021-02-11 12:00:00,0.086,-4.078,43.04,2.613,622.942,762.6,0,762.6,0,0,5.0,-,0.35,1.943,182.224,0.613,0.0
589,2021-02-11 13:00:00,0.0,-3.024,39.22,2.835,622.316,788.1,0,788.1,0,0,5.0,-,0.35,1.917,184.626,0.612,0.0
590,2021-02-11 14:00:00,0.0,-1.635,29.73,2.673,621.555,739.0,0,739.0,0,0,5.0,-,0.35,1.611,183.693,0.596,0.0
591,2021-02-11 15:00:00,0.0,-0.741,22.81,3.242,620.864,615.4,0,615.4,0,0,5.0,-,0.35,1.32,180.817,0.579,0.0
592,2021-02-11 16:00:00,0.0,-0.773,21.2,3.896,620.635,434.0,0,434.0,0,0,5.0,-,0.35,1.224,178.795,0.573,0.0
593,2021-02-11 17:00:00,0.0,-0.911,20.98,4.702,620.584,223.5,0,223.5,0,0,5.0,-,0.35,1.199,177.923,0.571,0.0
594,2021-02-11 18:00:00,0.0,-1.242,18.54,2.457,620.77,2.934,0,2.934,0,0,5.0,-,0.35,1.034,173.386,0.559,0.0
595,2021-02-11 19:00:00,0.0,-2.114,22.14,2.777,621.098,-4.348,0,0.0,0,0,5.0,-,0.35,1.158,174.04,0.569,0.0
596,2021-02-11 20:00:00,0.0,-3.461,22.17,3.808,621.51,-4.276,0,0.0,0,0,5.0,-,0.35,1.049,168.33,0.561,0.0
597,2021-02-11 21:00:00,0.0,-4.457,20.22,3.589,621.703,-4.097,0,0.0,0,0,5.0,-,0.35,0.887,162.032,0.548,0.0
598,2021-02-11 22:00:00,0.0,-5.02,20.99,3.482,622.149,-4.088,0,0.0,0,0,5.0,-,0.35,0.883,160.605,0.548,0.0
599,2021-02-11 23:00:00,0.0,-5.569,22.0,3.726,622.347,-3.667,0,0.0,0,0,5.0,-,0.35,0.887,159.458,0.549,0.0
600,2021-02-12 00:00:00,0.0,-5.684,21.84,3.261,622.493,-3.805,0,0.0,0,0,5.0,-,0.35,0.873,158.829,0.547,0.0
601,2021-02-12 01:00:00,0.0,-6.285,23.07,3.163,622.69,-4.073,0,0.0,0,0,5.0,-,0.35,0.881,157.654,0.548,0.0
602,2021-02-12 02:00:00,0.062,-7.2,24.24,3.813,622.978,-4.109,0,0.0,0,0,5.0,-,0.35,0.862,155.112,0.547,0.0
603,2021-02-12 03:00:00,0.261,-7.594,27.32,2.523,623.173,-3.231,0,0.0,0,0,5.0,-,0.35,0.943,156.202,0.554,0.0
604,2021-02-12 04:00:00,0.44,-8.01,29.55,2.983,623.299,-3.57,0,0.0,0,0,5.0,-,0.35,0.987,156.286,0.558,0.0
605,2021-02-12 05:00:00,0.591,-8.21,30.22,3.078,623.689,-3.015,0,0.0,0,0,5.0,-,0.35,0.994,155.984,0.558,0.0
606,2021-02-12 06:00:00,0.695,-8.42,29.69,3.115,624.118,-3.174,0,0.0,0,0,5.0,-,0.35,0.961,154.752,0.556,0.0
607,2021-02-12 07:00:00,0.736,-8.64,29.06,3.391,624.769,-2.524,0,0.0,0,0,5.0,-,0.35,0.924,153.406,0.553,0.0
608,2021-02-12 08:00:00,0.705,-9.03,30.85,2.958,625.378,117.2,0,117.2,0,0,5.0,-,0.35,0.951,153.172,0.555,0.0
609,2021-02-12 09:00:00,0.607,-7.105,31.88,0.778,625.787,312.2,0,312.2,0,0,5.0,-,0.35,1.143,161.695,0.569,0.0
610,2021-02-12 10:00:00,0.462,-6.367,33.33,1.54,626.021,514.7,0,514.7,0,0,5.0,-,0.35,1.264,165.816,0.577,0.0
611,2021-02-12 11:00:00,0.286,-5.613,34.59,1.921,626.064,667.1,0,667.1,0,0,5.0,-,0.35,1.39,169.918,0.585,0.0
612,2021-02-12 12:00:00,0.089,-4.153,28.01,2.648,625.584,766.8,0,766.8,0,0,5.0,-,0.35,1.258,171.055,0.576,0.0
613,2021-02-12 13:00:00,0.0,-3.292,27.43,3.451,625.027,770.8,0,770.8,0,0,5.0,-,0.35,1.314,174.262,0.579,0.0
614,2021-02-12 14:00:00,0.0,-2.186,23.18,2.937,624.411,693.2,0,693.2,0,0,5.0,-,0.35,1.206,174.873,0.572,0.0
615,2021-02-12 15:00:00,0.0,-1.355,19.32,3.204,623.797,595.3,0,595.3,0,0,5.0,-,0.35,1.068,173.924,0.562,0.0
616,2021-02-12 16:00:00,0.0,-1.064,17.68,3.132,623.63,424.6,0,424.6,0,0,5.0,-,0.35,0.999,172.972,0.557,0.0
617,2021-02-12 17:00:00,0.0,-1.101,16.32,1.763,623.461,173.9,0,173.9,0,0,5.0,-,0.35,0.92,170.849,0.55,0.0
618,2021-02-12 18:00:00,0.0,-1.858,19.89,1.151,623.508,3.941,0,3.941,0,0,5.0,-,0.35,1.06,172.488,0.562,0.0
619,2021-02-12 19:00:00,0.0,-2.891,20.08,4.553,623.918,-4.089,0,0.0,0,0,5.0,-,0.35,0.991,168.344,0.557,0.0
620,2021-02-12 20:00:00,0.0,-3.366,20.04,3.215,624.289,-4.282,0,0.0,0,0,5.0,-,0.35,0.955,166.313,0.554,0.0
621,2021-02-12 21:00:00,0.0,-4.189,20.72,3.365,624.344,-3.677,0,0.0,0,0,5.0,-,0.35,0.928,163.697,0.552,0.0
622,2021-02-12 22:00:00,0.0,-4.485,21.41,3.384,624.443,-3.664,0,0.0,0,0,5.0,-,0.35,0.937,163.246,0.553,0.0
623,2021-02-12 23:00:00,0.0,-4.579,22.44,2.863,624.578,-3.581,0,0.0,0,0,5.0,-,0.35,0.976,163.957,0.556,0.0
624,2021-02-13 00:00:00,0.0,-5.147,23.08,2.972,624.735,-3.972,0,0.0,0,0,5.0,-,0.35,0.961,162.276,0.555,0.0
625,2021-02-13 01:00:00,0.0,-5.489,24.29,3.305,624.682,-3.717,0,0.0,0,0,5.0,-,0.35,0.986,162.058,0.557,0.0
626,2021-02-13 02:00:00,0.066,-5.689,23.53,2.707,624.669,-3.542,0,0.0,0,0,5.0,-,0.35,0.94,160.509,0.553,0.0
627,2021-02-13 03:00:00,0.264,-6.206,25.69,3.217,624.607,-3.463,0,0.0,0,0,5.0,-,0.35,0.987,160.417,0.557,0.0
628,2021-02-13 04:00:00,0.445,-6.886,26.28,3.351,624.523,-3.204,0,0.0,0,0,5.0,-,0.35,0.958,158.176,0.555,0.0
629,2021-02-13 05:00:00,0.596,-7.177,29.18,3.721,624.33,-3.182,0,0.0,0,0,5.0,-,0.35,1.04,159.37,0.562,0.0
630,2021-02-13 06:00:00,0.701,-7.794,30.27,4.232,624.379,-2.973,0,0.0,0,0,5.0,-,0.35,1.028,157.696,0.561,0.0
631,2021-02-13 07:00:00,0.742,-8.0,32.22,2.978,624.445,-2.337,0,0.0,0,0,5.0,-,0.35,1.077,158.27,0.565,0.0
632,2021-02-13 08:00:00,0.71,-8.05,30.6,3.09,624.664,129.3,0,129.3,0,0,5.0,-,0.35,1.019,156.906,0.56,0.0
633,2021-02-13 09:00:00,0.613,-7.12,33.7,0.496,624.74,292.5,0,292.5,0,0,5.0,-,0.35,1.206,162.92,0.574,0.0
634,2021-02-13 10:00:00,0.467,-5.814,34.82,2.126,624.773,442.0,0,442.0,0,0,5.0,-,0.35,1.378,169.215,0.584,0.0
635,2021-02-13 11:00:00,0.29,-5.181,32.83,1.618,624.593,554.5,0,554.5,0,0,5.0,-,0.35,1.364,170.508,0.583,0.0
636,2021-02-13 12:00:00,0.093,-3.975,29.85,1.908,623.91,673.5,0,673.5,0,0,5.0,-,0.35,1.358,173.39,0.582,0.0
637,2021-02-13 13:00:00,0.0,-3.057,27.9,2.496,623.118,579.5,0,579.5,0,0,5.0,-,0.35,1.36,175.714,0.582,0.0
638,2021-02-13 14:00:00,0.0,-1.543,23.83,1.296,622.302,474.3,0,474.3,0,0,5.0,-,0.35,1.3,178.385,0.578,0.0
639,2021-02-13 15:00:00,0.0,-1.093,21.21,2.171,621.815,354.0,0,354.0,0,0,5.0,-,0.35,1.196,177.402,0.571,0.0
640,2021-02-13 16:00:00,0.0,-0.624,18.74,1.885,621.54,261.1,0,261.1,0,0,5.0,-,0.35,1.094,176.318,0.564,0.0
641,2021-02-13 17:00:00,0.0,-0.376,18.31,1.02,621.341,102.3,0,102.3,0,0,5.0,-,0.35,1.088,176.809,0.563,0.0
642,2021-02-13 18:00:00,0.0,-1.245,19.93,2.185,621.494,6.523,0,6.523,0,0,5.0,-,0.35,1.111,175.173,0.565,45.421
643,2021-02-13 19:00:00,0.0,-1.316,21.06,1.325,621.942,-2.123,0,0.0,0,0,5.0,-,0.35,1.168,176.249,0.569,45.421
644,2021-02-13 20:00:00,0.0,-1.773,25.12,0.797,622.385,-2.684,0,0.0,0,0,5.0,-,0.35,1.347,178.713,0.581,45.421
645,2021-02-13 21:00:00,0.0,-2.34,28.12,2.85,622.542,-3.911,0,0.0,0,0,5.0,-,0.35,1.446,179.08,0.587,45.421
646,2021-02-13 22:00:00,0.0,-2.985,29.42,1.153,622.688,-3.49,0,0.0,0,0,5.0,-,0.35,1.442,177.369,0.587,45.421
647,2021-02-13 23:00:00,0.0,-3.468,31.66,1.281,622.481,-3.249,0,0.0,0,0,5.0,-,0.35,1.497,177.089,0.59,45.421
648,2021-02-14 00:00:00,0.0,-3.54,30.61,0.979,622.487,-2.762,0,0.0,0,0,5.0,-,0.35,1.439,175.92,0.587,45.421
649,2021-02-14 01:00:00,0.0,-4.59,31.5,0.849,622.378,-3.12,0,0.0,0,0,5.0,-,0.35,1.368,172.048,0.583,45.421
650,2021-02-14 02:00:00,0.07,-4.514,32.04,1.038,622.208,-3.261,0,0.0,0,0,5.0,-,0.35,1.4,172.797,0.585,45.421
651,2021-02-14 03:00:00,0.268,-5.314,34.5,1.285,622.094,-2.816,0,0.0,0,0,5.0,-,0.35,1.419,171.144,0.587,45.421
652,2021-02-14 04:00:00,0.449,-5.593,36.24,1.839,621.847,-3.37,0,0.0,0,0,5.0,-,0.35,1.459,171.139,0.589,45.421
653,2021-02-14 05:00:00,0.601,-5.986,37.22,1.179,622.022,-2.482,0,0.0,0,0,5.0,-,0.35,1.454,170.09,0.589,45.421
654,2021-02-14 06:00:00,0.706,-6.676,37.68,0.676,622.088,-3.087,0,0.0,0,0,5.0,-,0.35,1.396,167.425,0.586,45.421
655,2021-02-14 07:00:00,0.748,-6.669,35.89,1.665,622.36,-2.393,0,0.0,0,0,5.0,-,0.35,1.33,166.295,0.582,45.421
656,2021-02-14 08:00:00,0.716,-7.58,41.01,0.277,622.833,62.53,0,62.53,0,0,5.0,-,0.35,1.417,165.594,0.587,45.421
657,2021-02-14 09:00:00,0.618,-5.892,37.44,0.912,623.378,153.7,0,153.7,0,0,5.0,-,0.35,1.473,170.64,0.59,45.421
658,2021-02-14 10:00:00,0.471,-4.732,36.31,1.966,623.61,495.4,0,495.4,0,0,5.0,-,0.35,1.56,174.95,0.594,45.421
659,2021-02-14 11:00:00,0.293,-4.642,34.86,2.509,623.611,647.1,0,647.1,0,0,5.0,-,0.35,1.508,174.329,0.591,45.421
660,2021-02-14 12:00:00,0.096,-3.761,23.1,6.543,623.081,837.0,0,837.0,0,0,5.0,-,0.35,1.068,168.054,0.563,45.421
661,2021-02-14 13:00:00,0.0,-2.808,22.49,6.399,622.491,689.7,0,689.7,0,0,5.0,-,0.35,1.117,171.447,0.566,45.421
662,2021-02-14 14:00:00,0.0,-2.296,19.67,4.046,622.052,793.1,0,793.1,0,0,5.0,-,0.35,1.015,170.352,0.558,0.0
663,2021-02-14 15:00:00,0.0,-1.32,18.17,5.141,621.415,579.1,0,579.1,0,0,5.0,-,0.35,1.007,172.555,0.557,0.0
664,2021-02-14 16:00:00,0.0,-0.774,15.67,3.404,621.01,288.3,0,288.3,0,0,5.0,-,0.35,0.904,171.235,0.549,45.421
665,2021-02-14 17:00:00,0.0,-1.206,12.51,3.156,621.263,185.0,0,185.0,0,0,5.0,-,0.35,0.699,164.056,0.529,45.421
666,2021-02-14 18:00:00,0.0,-2.164,12.63,2.184,621.393,7.147,0,7.147,0,0,5.0,-,0.35,0.658,160.43,0.525,45.421
667,2021-02-14 19:00:00,0.0,-3.403,18.47,3.871,621.831,-4.123,0,0.0,0,0,5.0,-,0.35,0.877,164.234,0.547,45.421
668,2021-02-14 20:00:00,0.0,-4.259,19.63,3.632,622.193,-4.248,0,0.0,0,0,5.0,-,0.35,0.874,162.153,0.547,45.421
669,2021-02-14 21:00:00,0.0,-4.773,19.89,4.147,622.509,-3.71,0,0.0,0,0,5.0,-,0.35,0.852,160.37,0.545,45.421
670,2021-02-14 22:00:00,0.0,-5.313,21.9,2.123,622.691,-3.502,0,0.0,0,0,5.0,-,0.35,0.901,160.39,0.55,45.421
671,2021-02-14 23:00:00,0.0,-6.005,22.59,3.113,622.716,-3.831,0,0.0,0,0,5.0,-,0.35,0.881,158.303,0.548,45.421
672,2021-02-15 00:00:00,0.0,-6.959,24.22,4.306,622.695,-3.343,0,0.0,0,0,5.0,-,0.35,0.878,156.051,0.548,45.421
673,2021-02-15 01:00:00,0.0,-7.453,24.45,5.051,622.682,-3.411,0,0.0,0,0,5.0,-,0.35,0.853,154.301,0.546,45.421
674,2021-02-15 02:00:00,0.073,-7.662,24.88,3.148,622.637,-3.169,0,0.0,0,0,5.0,-,0.35,0.854,153.86,0.546,45.421
675,2021-02-15 03:00:00,0.273,-8.05,26.0,3.234,622.413,-3.794,0,0.0,0,0,5.0,-,0.35,0.866,153.297,0.547,45.421
676,2021-02-15 04:00:00,0.454,-8.57,27.52,4.502,622.252,-3.437,0,0.0,0,0,5.0,-,0.35,0.88,152.492,0.549,45.421
677,2021-02-15 05:00:00,0.606,-8.75,30.09,3.0,622.256,-3.139,0,0.0,0,0,5.0,-,0.35,0.949,153.735,0.555,45.421
678,2021-02-15 06:00:00,0.712,-8.91,30.13,2.91,622.175,-3.023,0,0.0,0,0,5.0,-,0.35,0.938,153.13,0.554,45.421
679,2021-02-15 07:00:00,0.754,-9.22,32.51,3.455,622.126,-2.06,0,0.0,0,0,5.0,-,0.35,0.988,153.567,0.558,45.421
680,2021-02-15 08:00:00,0.722,-9.22,33.28,2.936,622.571,128.0,0,128.0,0,0,5.0,-,0.35,1.011,154.082,0.56,45.421
681,2021-02-15 09:00:00,0.623,-7.893,32.66,2.018,622.884,321.8,0,321.8,0,0,5.0,-,0.35,1.101,159.013,0.566,45.421
682,2021-02-15 10:00:00,0.476,-6.968,30.7,1.502,622.999,531.3,0,531.3,0,0,5.0,-,0.35,1.112,161.39,0.567,45.421
683,2021-02-15 11:00:00,0.297,-5.874,28.51,2.83,622.696,694.1,0,694.1,0,0,5.0,-,0.35,1.123,164.2,0.567,45.421
684,2021-02-15 12:00:00,0.1,-5.081,25.79,2.933,622.179,795.7,0,795.7,0,0,5.0,-,0.35,1.079,165.145,0.564,45.421
685,2021-02-15 13:00:00,0.0,-3.279,19.95,2.209,621.258,822.0,0,822.0,0,0,5.0,-,0.35,0.956,166.568,0.554,45.421
686,2021-02-15 14:00:00,0.0,-2.389,12.54,2.325,620.55,766.4,0,766.4,0,0,5.0,-,0.35,0.642,159.373,0.523,0.0
687,2021-02-15 15:00:00,0.0,-2.595,13.6,3.54,619.962,642.1,0,642.1,0,0,5.0,-,0.35,0.686,160.408,0.528,0.0
688,2021-02-15 16:00:00,0.0,-2.062,14.36,4.138,619.741,457.0,0,457.0,0,0,5.0,-,0.35,0.754,163.814,0.535,45.421
689,2021-02-15 17:00:00,0.0,-2.08,13.43,2.077,619.498,180.1,0,180.1,0,0,5.0,-,0.35,0.704,162.182,0.53,45.421
690,2021-02-15 18:00:00,0.0,-2.725,17.45,2.981,619.447,4.755,0,4.755,0,0,5.0,-,0.35,0.872,165.686,0.546,45.421
691,2021-02-15 19:00:00,0.0,-4.124,18.86,5.537,619.713,-4.107,0,0.0,0,0,5.0,-,0.35,0.849,161.776,0.545,45.421
692,2021-02-15 20:00:00,0.0,-4.463,20.38,3.605,620.177,-4.089,0,0.0,0,0,5.0,-,0.35,0.894,162.19,0.549,45.421
693,2021-02-15 21:00:00,0.0,-4.906,21.2,1.767,620.497,-3.954,0,0.0,0,0,5.0,-,0.35,0.899,161.296,0.549,45.421
694,2021-02-15 22:00:00,0.0,-5.697,22.78,2.399,620.742,-3.892,0,0.0,0,0,5.0,-,0.35,0.91,159.735,0.551,45.421
695,2021-02-15 23:00:00,0.0,-6.431,24.16,2.542,620.777,-4.028,0,0.0,0,0,5.0,-,0.35,0.912,158.109,0.551,45.421
696,2021-02-16 00:00:00,0.0,-7.2,25.11,2.897,620.634,-3.946,0,0.0,0,0,5.0,-,0.35,0.893,155.895,0.55,45.421
697,2021-02-16 01:00:00,0.0,-7.358,25.75,2.57,620.611,-3.664,0,0.0,0,0,5.0,-,0.35,0.905,155.826,0.551,45.421
698,2021-02-16 02:00:00,0.077,-7.586,26.74,2.643,620.498,-3.581,0,0.0,0,0,5.0,-,0.35,0.923,155.756,0.552,45.421
699,2021-02-16 03:00:00,0.277,-8.34,28.87,2.696,620.432,-2.879,0,0.0,0,0,5.0,-,0.35,0.94,154.451,0.554,45.421
700,2021-02-16 04:00:00,0.459,-9.04,31.1,1.279,620.378,-4.005,0,0.0,0,0,5.0,-,0.35,0.958,153.309,0.556,45.421
701,2021-02-16 05:00:00,0.611,-9.57,32.41,2.503,620.474,-3.565,0,0.0,0,0,5.0,-,0.35,0.958,152.115,0.556,45.421
702,2021-02-16 06:00:00,0.718,-9.91,35.76,3.133,620.733,-3.057,0,0.0,0,0,5.0,-,0.35,1.029,152.912,0.562,45.421
703,2021-02-16 07:00:00,0.76,-10.25,36.47,3.881,621.124,-2.26,0,0.0,0,0,5.0,-,0.35,1.021,151.993,0.561,45.421
704,2021-02-16 08:00:00,0.727,-10.16,35.69,3.522,621.605,129.9,0,129.9,0,0,5.0,-,0.35,1.007,151.879,0.56,45.421
705,2021-02-16 09:00:00,0.628,-8.29,33.06,0.967,622.198,326.7,0,326.7,0,0,5.0,-,0.35,1.081,157.673,0.565,45.421
706,2021-02-16 10:00:00,0.48,-7.472,34.6,1.051,622.417,532.5,0,532.5,0,0,5.0,-,0.35,1.205,162.069,0.574,45.421
707,2021-02-16 11:00:00,0.301,-6.693,32.98,2.453,622.445,697.8,0,697.8,0,0,5.0,-,0.35,1.22,164.197,0.574,45.421
708,2021-02-16 12:00:00,0.103,-5.443,25.87,2.247,622.012,795.4,0,795.4,0,0,5.0,-,0.35,1.053,163.714,0.562,45.421
709,2021-02-16 13:00:00,0.0,-4.62,25.4,3.237,621.254,829.0,0,829.0,0,0,5.0,-,0.35,1.101,166.713,0.565,45.421
710,2021-02-16 14:00:00,0.0,-2.969,20.71,2.889,620.64,783.6,0,783.6,0,0,5.0,-,0.35,1.016,168.76,0.559,45.421
711,2021-02-16 15:00:00,0.0,-3.125,15.33,2.337,620.167,669.0,0,669.0,0,0,5.0,-,0.35,0.744,161.034,0.534,45.421
712,2021-02-16 16:00:00,0.0,-3.332,12.82,2.317,619.975,562.0,0,562.0,0,0,5.0,-,0.35,0.612,156.163,0.52,45.421
713,2021-02-16 17:00:00,0.0,-3.111,14.01,3.607,620.016,82.4,0,82.4,0,0,5.0,-,0.35,0.68,159.031,0.527,45.421
714,2021-02-16 18:00:00,0.0,-3.959,17.66,6.173,620.036,4.914,0,4.914,0,0,5.0,-,0.35,0.805,160.929,0.54,45.421
715,2021-02-16 19:00:00,0.0,-4.832,18.69,3.208,620.452,-3.981,0,0.0,0,0,5.0,-,0.35,0.797,158.715,0.54,45.421
716,2021-02-16 20:00:00,0.0,-5.165,17.29,1.826,620.893,-4.308,0,0.0,0,0,5.0,-,0.35,0.719,155.646,0.532,45.421
717,2021-02-16 21:00:00,0.0,-5.171,20.33,1.637,621.336,-3.928,0,0.0,0,0,5.0,-,0.35,0.845,159.265,0.545,45.421
718,2021-02-16 22:00:00,0.0,-6.149,19.2,2.759,621.76,-3.933,0,0.0,0,0,5.0,-,0.35,0.741,154.104,0.535,45.421
719,2021-02-16 23:00:00,0.0,-6.426,20.77,2.409,621.867,-3.278,0,0.0,0,0,5.0,-,0.35,0.784,154.75,0.539,45.421
720,2021-02-17 00:00:00,0.0,-6.721,21.38,2.419,622.135,-3.444,0,0.0,0,0,5.0,-,0.35,0.789,154.229,0.54,45.421
721,2021-02-17 01:00:00,0.0,-6.876,20.94,2.053,622.091,-2.84,0,0.0,0,0,5.0,-,0.35,0.764,153.164,0.537,45.421
722,2021-02-17 02:00:00,0.081,-7.757,23.53,1.558,622.155,-3.085,0,0.0,0,0,5.0,-,0.35,0.802,152.267,0.541,45.421
