,time,man,auto,auto_field
1559,2021-01-26 14:00:00,1.375,0.0,0
1560,2021-01-26 15:00:00,1.375,0.0,0
1561,2021-01-26 16:00:00,1.375,0.36419270796149333,0
1562,2021-01-26 17:00:00,1.375,1.3314556020322987,0
1563,2021-01-26 18:00:00,1.375,1.347291171749911,0
1564,2021-01-26 19:00:00,1.375,1.3256137274276505,0
1565,2021-01-26 20:00:00,1.375,1.0937667841353602,0
1566,2021-01-26 21:00:00,1.375,1.1074038972785274,0
1567,2021-01-26 22:00:00,1.375,1.2915305138849285,0
1568,2021-01-26 23:00:00,1.375,1.4610832570278374,0
1569,2021-01-27 00:00:00,1.375,1.4669497676666843,0
1570,2021-01-27 01:00:00,1.375,1.615784762448591,0
1571,2021-01-27 02:00:00,1.375,1.459771881978681,0
1572,2021-01-27 03:00:00,1.375,0.9412147801376766,0
1573,2021-01-27 04:00:00,1.375,0.7130946684680453,0
1574,2021-01-27 05:00:00,1.375,0.5562549815406873,0
1575,2021-01-27 06:00:00,1.375,0.4968772567860405,0
1576,2021-01-27 07:00:00,1.375,0.9760999224641982,0
1577,2021-01-27 08:00:00,1.375,0.5708251579596414,0
1578,2021-01-27 09:00:00,1.375,0.0,0
1579,2021-01-27 10:00:00,1.375,0.0,0
1580,2021-01-27 11:00:00,1.375,0.0,0
1581,2021-01-27 12:00:00,1.375,0.0,0
1582,2021-01-27 13:00:00,1.375,0.0,0
1583,2021-01-27 14:00:00,1.375,0.0,0
1584,2021-01-27 15:00:00,1.375,0.0,0
1585,2021-01-27 16:00:00,1.375,0.0,0
1586,2021-01-27 17:00:00,1.375,0.0,0
1587,2021-01-27 18:00:00,1.375,0.0,0
1588,2021-01-27 19:00:00,1.375,0.0,0
1589,2021-01-27 20:00:00,1.375,0.0,0
1590,2021-01-27 21:00:00,1.375,0.0,0
1591,2021-01-27 22:00:00,1.375,0.0,0
1592,2021-01-27 23:00:00,1.375,0.0,0
1593,2021-01-28 00:00:00,1.375,0.0,0
1594,2021-01-28 01:00:00,1.375,0.0,0
1595,2021-01-28 02:00:00,1.375,0.0,0
1596,2021-01-28 03:00:00,1.375,0.0,0
1597,2021-01-28 04:00:00,1.375,0.0,0
1598,2021-01-28 05:00:00,1.375,0.0,0
1599,2021-01-28 06:00:00,1.375,0.0,0
1600,2021-01-28 07:00:00,1.375,0.0,0
1601,2021-01-28 08:00:00,1.375,0.0,0
1602,2021-01-28 09:00:00,1.375,0.0,0
1603,2021-01-28 10:00:00,1.375,0.0,0
1604,2021-01-28 11:00:00,1.375,0.0,0
1605,2021-01-28 12:00:00,1.375,0.0,0
1606,2021-01-28 13:00:00,1.375,0.0,0
1607,2021-01-28 14:00:00,1.375,0.0,0
1608,2021-01-28 15:00:00,1.375,0.0,0
1609,2021-01-28 16:00:00,1.375,0.0,0
1610,2021-01-28 17:00:00,1.375,0.0,0
1611,2021-01-28 18:00:00,1.375,0.0,0
1612,2021-01-28 19:00:00,1.375,0.0,0
1613,2021-01-28 20:00:00,1.375,0.0,0
1614,2021-01-28 21:00:00,1.375,0.0,0
1615,2021-01-28 22:00:00,1.375,0.0,0
1616,2021-01-28 23:00:00,1.375,0.0,0
1617,2021-01-29 00:00:00,1.375,0.0,0
1618,2021-01-29 01:00:00,1.375,0.0,0
1619,2021-01-29 02:00:00,1.375,0.0,0
1620,2021-01-29 03:00:00,1.375,0.0,0
1621,2021-01-29 04:00:00,1.375,0.0,0
1622,2021-01-29 05:00:00,1.375,0.0,0
1623,2021-01-29 06:00:00,1.375,0.0,0
1624,2021-01-29 07:00:00,1.375,0.0,0
1625,2021-01-29 08:00:00,1.375,0.0,0
1626,2021-01-29 09:00:00,1.375,0.0,0
1627,2021-01-29 10:00:00,1.375,0.0,0
1628,2021-01-29 11:00:00,1.375,0.0,0
1629,2021-01-29 12:00:00,1.375,0.0,0
1630,2021-01-29 13:00:00,1.375,0.0,0
1631,2021-01-29 14:00:00,1.375,0.0,0
1632,2021-01-29 15:00:00,1.375,0.0,0
1633,2021-01-29 16:00:00,1.375,0.0,0
1634,2021-01-29 17:00:00,1.375,0.0,0
1635,2021-01-29 18:00:00,1.375,0.0,0
1636,2021-01-29 19:00:00,1.375,0.0,0
1637,2021-01-29 20:00:00,1.375,0.0,0
1638,2021-01-29 21:00:00,1.375,0.0,0
1639,2021-01-29 22:00:00,1.375,0.0,0
1640,2021-01-29 23:00:00,1.375,0.0,0
1641,2021-01-30 00:00:00,1.375,0.0,0
1642,2021-01-30 01:00:00,1.375,0.0,0
1643,2021-01-30 02:00:00,1.375,0.0,0
1644,2021-01-30 03:00:00,1.375,0.0,0
1645,2021-01-30 04:00:00,1.375,0.0,0
1646,2021-01-30 05:00:00,1.375,0.0,0
1647,2021-01-30 06:00:00,1.375,0.0,0
1648,2021-01-30 07:00:00,1.375,0.0,0
1649,2021-01-30 08:00:00,1.375,0.0,0
1650,2021-01-30 09:00:00,1.375,0.0,0
1651,2021-01-30 10:00:00,1.375,0.0,0
1652,2021-01-30 11:00:00,1.375,0.0,0
1653,2021-01-30 12:00:00,1.375,0.0,0
1654,2021-01-30 13:00:00,1.375,0.0,0
1655,2021-01-30 14:00:00,1.375,0.0,0
1656,2021-01-30 15:00:00,1.375,0.0,0
1657,2021-01-30 16:00:00,1.375,0.0,0
1658,2021-01-30 17:00:00,1.375,0.0,0
1659,2021-01-30 18:00:00,1.375,0.0,0
1660,2021-01-30 19:00:00,1.375,0.0,0
1661,2021-01-30 20:00:00,1.375,0.0,0
1662,2021-01-30 21:00:00,1.375,0.0,0
1663,2021-01-30 22:00:00,1.375,0.0,0
1664,2021-01-30 23:00:00,1.375,0.0,0
1665,2021-01-31 00:00:00,1.375,0.0,0
1666,2021-01-31 01:00:00,1.375,0.0,0
1667,2021-01-31 02:00:00,1.375,0.0,0
1668,2021-01-31 03:00:00,1.375,0.0,0
1669,2021-01-31 04:00:00,1.375,0.0,0
1670,2021-01-31 05:00:00,1.375,0.0,0
1671,2021-01-31 06:00:00,1.375,0.0,0
1672,2021-01-31 07:00:00,1.375,0.0,0
1673,2021-01-31 08:00:00,1.375,0.0,0
1674,2021-01-31 09:00:00,1.375,0.0,0
1675,2021-01-31 10:00:00,1.375,0.0,0
1676,2021-01-31 11:00:00,1.375,0.0,0
1677,2021-01-31 12:00:00,1.375,0.0,0
1678,2021-01-31 13:00:00,1.375,0.0,0
1679,2021-01-31 14:00:00,1.375,0.0,0
1680,2021-01-31 15:00:00,1.375,0.0,0
1681,2021-01-31 16:00:00,1.375,0.0,0
1682,2021-01-31 17:00:00,1.375,0.0,0
1683,2021-01-31 18:00:00,1.375,0.0,0
1684,2021-01-31 19:00:00,1.375,0.0,0
1685,2021-01-31 20:00:00,1.375,0.0,0
1686,2021-01-31 21:00:00,1.375,0.0,0
1687,2021-01-31 22:00:00,1.375,0.0,0
1688,2021-01-31 23:00:00,1.375,0.0,0
1689,2021-02-01 00:00:00,1.375,0.0,0
1690,2021-02-01 01:00:00,1.375,0.0,0
1691,2021-02-01 02:00:00,1.375,0.0,0
1692,2021-02-01 03:00:00,1.375,0.0,0
1693,2021-02-01 04:00:00,1.375,0.0,0
1694,2021-02-01 05:00:00,1.375,0.0,0
1695,2021-02-01 06:00:00,1.375,0.0,0
1696,2021-02-01 07:00:00,1.375,0.0,0
1697,2021-02-01 08:00:00,1.375,0.0,0
1698,2021-02-01 09:00:00,1.375,0.0,0
1699,2021-02-01 10:00:00,1.375,0.0,0
1700,2021-02-01 11:00:00,1.375,0.0,0
1701,2021-02-01 12:00:00,1.375,0.0,0
1702,2021-02-01 13:00:00,1.375,0.0,0
1703,2021-02-01 14:00:00,1.375,0.0,0
1704,2021-02-01 15:00:00,1.375,0.0,0
1705,2021-02-01 16:00:00,1.375,0.0,0
1706,2021-02-01 17:00:00,1.375,0.0,0
1707,2021-02-01 18:00:00,1.375,0.0,0
1708,2021-02-01 19:00:00,1.375,0.0,0
1709,2021-02-01 20:00:00,1.375,0.0,0
1710,2021-02-01 21:00:00,1.375,0.0,0
1711,2021-02-01 22:00:00,1.375,0.0,0
1712,2021-02-01 23:00:00,1.375,0.0,0
1713,2021-02-02 00:00:00,1.375,0.0,0
1714,2021-02-02 01:00:00,1.375,0.0,0
1715,2021-02-02 02:00:00,1.375,0.0,0
1716,2021-02-02 03:00:00,1.375,0.0,0
1717,2021-02-02 04:00:00,1.375,0.0,0
1718,2021-02-02 05:00:00,1.375,0.0,0
1719,2021-02-02 06:00:00,1.375,0.0,0
1720,2021-02-02 07:00:00,1.375,0.0,0
1721,2021-02-02 08:00:00,1.375,0.0,0
1722,2021-02-02 09:00:00,1.375,0.0,0
1723,2021-02-02 10:00:00,1.375,0.0,0
1724,2021-02-02 11:00:00,1.375,0.0,0
1725,2021-02-02 12:00:00,1.375,0.0,0
1726,2021-02-02 13:00:00,1.375,0.0,0
1727,2021-02-02 14:00:00,1.375,0.0,0
1728,2021-02-02 15:00:00,1.375,0.0,0
1729,2021-02-02 16:00:00,1.375,0.0,0
1730,2021-02-02 17:00:00,1.375,0.0,0
1731,2021-02-02 18:00:00,1.375,0.0,0
1732,2021-02-02 19:00:00,1.375,0.0,0
1733,2021-02-02 20:00:00,1.375,0.0,0
1734,2021-02-02 21:00:00,1.375,0.0,0
1735,2021-02-02 22:00:00,1.375,0.0,0
1736,2021-02-02 23:00:00,1.375,0.0,0
1737,2021-02-03 00:00:00,1.375,0.0,0
1738,2021-02-03 01:00:00,1.375,0.0,0
1739,2021-02-03 02:00:00,1.375,0.0,0
1740,2021-02-03 03:00:00,1.375,0.0,0
1741,2021-02-03 04:00:00,1.375,0.0,0
1742,2021-02-03 05:00:00,1.375,0.0,0
1743,2021-02-03 06:00:00,1.375,0.0,0
1744,2021-02-03 07:00:00,1.375,0.0,0
1745,2021-02-03 08:00:00,1.375,0.0,0
1746,2021-02-03 09:00:00,1.375,0.0,0
1747,2021-02-03 10:00:00,1.375,0.0,0
1748,2021-02-03 11:00:00,1.375,0.0,0
1749,2021-02-03 12:00:00,1.375,0.0,0
1750,2021-02-03 13:00:00,1.375,0.0,0
1751,2021-02-03 14:00:00,1.375,0.0,0
1752,2021-02-03 15:00:00,1.375,0.0,0
1753,2021-02-03 16:00:00,1.375,0.0,0
1754,2021-02-03 17:00:00,1.375,0.0,0
1755,2021-02-03 18:00:00,1.375,0.0,0
1756,2021-02-03 19:00:00,1.375,0.0,0
1757,2021-02-03 20:00:00,1.375,0.0,0
1758,2021-02-03 21:00:00,1.375,0.0,0
1759,2021-02-03 22:00:00,1.375,0.0,0
1760,2021-02-03 23:00:00,1.375,0.0,0
1761,2021-02-04 00:00:00,1.375,0.0,0
1762,2021-02-04 01:00:00,1.375,0.0,0
1763,2021-02-04 02:00:00,1.375,0.0,0
1764,2021-02-04 03:00:00,1.375,0.0,0
1765,2021-02-04 04:00:00,1.375,0.0,0
1766,2021-02-04 05:00:00,1.375,0.0,0
1767,2021-02-04 06:00:00,1.375,0.0,0
1768,2021-02-04 07:00:00,1.375,0.0,0
1769,2021-02-04 08:00:00,1.375,0.0,0
1770,2021-02-04 09:00:00,1.375,0.0,0
1771,2021-02-04 10:00:00,1.375,0.0,0
1772,2021-02-04 11:00:00,1.375,0.0,0
1773,2021-02-04 12:00:00,1.375,0.0,0
1774,2021-02-04 13:00:00,1.375,0.0,0
1775,2021-02-04 14:00:00,1.375,0.0,0
1776,2021-02-04 15:00:00,1.375,0.0,0
1777,2021-02-04 16:00:00,1.375,0.0,0
1778,2021-02-04 17:00:00,1.375,0.0,0
1779,2021-02-04 18:00:00,1.375,0.0,0
1780,2021-02-04 19:00:00,1.375,0.0,0
1781,2021-02-04 20:00:00,1.375,0.0,0
1782,2021-02-04 21:00:00,1.375,0.0,0
1783,2021-02-04 22:00:00,1.375,0.0,0
1784,2021-02-04 23:00:00,1.375,0.0,0
1785,2021-02-05 00:00:00,1.375,0.0,0
1786,2021-02-05 01:00:00,1.375,0.0,0
1787,2021-02-05 02:00:00,1.375,0.0,0
1788,2021-02-05 03:00:00,1.375,0.0,0
1789,2021-02-05 04:00:00,1.375,0.0,0
1790,2021-02-05 05:00:00,1.375,0.0,0
1791,2021-02-05 06:00:00,1.375,0.0,0
1792,2021-02-05 07:00:00,1.375,0.0,0
1793,2021-02-05 08:00:00,1.375,0.0,0
1794,2021-02-05 09:00:00,1.375,0.0,0
1795,2021-02-05 10:00:00,1.375,0.0,0
1796,2021-02-05 11:00:00,1.375,0.0,0
1797,2021-02-05 12:00:00,1.375,0.0,0
1798,2021-02-05 13:00:00,1.375,0.0,0
1799,2021-02-05 14:00:00,1.375,0.0,0
1800,2021-02-05 15:00:00,1.375,0.0,0
1801,2021-02-05 16:00:00,1.375,0.0,0
1802,2021-02-05 17:00:00,1.375,0.0,0
1803,2021-02-05 18:00:00,1.375,0.0,0
1804,2021-02-05 19:00:00,1.375,0.0,0
1805,2021-02-05 20:00:00,1.375,0.0,0
1806,2021-02-05 21:00:00,1.375,0.0,0
1807,2021-02-05 22:00:00,1.375,0.0,0
1808,2021-02-05 23:00:00,1.375,0.0,0
1809,2021-02-06 00:00:00,1.375,0.0,0
1810,2021-02-06 01:00:00,1.375,0.0,0
1811,2021-02-06 02:00:00,1.375,0.0,0
1812,2021-02-06 03:00:00,1.375,0.0,0
1813,2021-02-06 04:00:00,1.375,0.0,0
1814,2021-02-06 05:00:00,1.375,0.0,0
1815,2021-02-06 06:00:00,1.375,0.0,0
1816,2021-02-06 07:00:00,1.375,0.0,0
1817,2021-02-06 08:00:00,1.375,0.0,0
1818,2021-02-06 09:00:00,1.375,0.0,0
1819,2021-02-06 10:00:00,1.375,0.0,0
1820,2021-02-06 11:00:00,1.375,0.0,0
1821,2021-02-06 12:00:00,1.375,0.0,0
1822,2021-02-06 13:00:00,1.375,0.0,0
1823,2021-02-06 14:00:00,1.375,0.0,0
1824,2021-02-06 15:00:00,1.375,0.0,0
1825,2021-02-06 16:00:00,1.375,0.0,0
1826,2021-02-06 17:00:00,1.375,0.0,0
1827,2021-02-06 18:00:00,1.375,0.0,0
1828,2021-02-06 19:00:00,1.375,0.0,0
1829,2021-02-06 20:00:00,1.375,0.0,0
1830,2021-02-06 21:00:00,1.375,0.0,0
1831,2021-02-06 22:00:00,1.375,0.0,0
1832,2021-02-06 23:00:00,1.375,0.0,0
1833,2021-02-07 00:00:00,1.375,0.0,0
1834,2021-02-07 01:00:00,1.375,0.0,0
1835,2021-02-07 02:00:00,1.375,0.0,0
1836,2021-02-07 03:00:00,1.375,0.0,0
1837,2021-02-07 04:00:00,1.375,0.0,0
1838,2021-02-07 05:00:00,1.375,0.0,0
1839,2021-02-07 06:00:00,1.375,0.0,0
1840,2021-02-07 07:00:00,1.375,0.0,0
1841,2021-02-07 08:00:00,1.375,0.0,0
1842,2021-02-07 09:00:00,1.375,0.0,0
1843,2021-02-07 10:00:00,1.375,0.0,0
1844,2021-02-07 11:00:00,1.375,0.0,0
1845,2021-02-07 12:00:00,1.375,0.0,0
1846,2021-02-07 13:00:00,1.375,0.0,0
1847,2021-02-07 14:00:00,1.375,0.0,0
1848,2021-02-07 15:00:00,1.375,0.0,0
1849,2021-02-07 16:00:00,1.375,0.0,0
1850,2021-02-07 17:00:00,1.375,0.0,0
1851,2021-02-07 18:00:00,1.375,0.0,0
1852,2021-02-07 19:00:00,1.375,0.0,0
1853,2021-02-07 20:00:00,1.375,0.0,0
1854,2021-02-07 21:00:00,1.375,0.0,0
1855,2021-02-07 22:00:00,1.375,0.0,0
1856,2021-02-07 23:00:00,1.375,0.0,0
1857,2021-02-08 00:00:00,1.375,0.0,0
1858,2021-02-08 01:00:00,1.375,0.0,0
1859,2021-02-08 02:00:00,1.375,0.0,0
1860,2021-02-08 03:00:00,1.375,0.0,0
1861,2021-02-08 04:00:00,1.375,0.0,0
1862,2021-02-08 05:00:00,1.375,0.0,0
1863,2021-02-08 06:00:00,1.375,0.06159093897888206,0
1864,2021-02-08 07:00:00,1.375,0.10330836347557568,0
1865,2021-02-08 08:00:00,1.375,0.0,0
1866,2021-02-08 09:00:00,1.375,0.0,0
1867,2021-02-08 10:00:00,1.375,0.0,0
1868,2021-02-08 11:00:00,1.375,0.0,0
1869,2021-02-08 12:00:00,1.375,0.0,0
1870,2021-02-08 13:00:00,1.375,0.0,0
1871,2021-02-08 14:00:00,1.375,0.0,0
1872,2021-02-08 15:00:00,1.375,0.0,0
1873,2021-02-08 16:00:00,1.375,0.0,0
1874,2021-02-08 17:00:00,1.375,0.0,0
1875,2021-02-08 18:00:00,1.375,0.2008678801896202,0
1876,2021-02-08 19:00:00,1.375,0.24690253875888193,0
1877,2021-02-08 20:00:00,1.375,0.19207160411278662,0
1878,2021-02-08 21:00:00,1.375,0.0,0
1879,2021-02-08 22:00:00,1.375,0.0,0
1880,2021-02-08 23:00:00,1.375,0.0,0
1881,2021-02-09 00:00:00,1.375,0.0,0
1882,2021-02-09 01:00:00,1.375,0.0,0
1883,2021-02-09 02:00:00,1.375,0.0,0
1884,2021-02-09 03:00:00,1.375,0.0,0
1885,2021-02-09 04:00:00,1.375,0.0,0
1886,2021-02-09 05:00:00,1.375,0.0,0
1887,2021-02-09 06:00:00,1.375,0.0,0
1888,2021-02-09 07:00:00,1.375,0.0,0
1889,2021-02-09 08:00:00,1.375,0.0,0
1890,2021-02-09 09:00:00,1.375,0.0,0
1891,2021-02-09 10:00:00,1.375,0.0,0
1892,2021-02-09 11:00:00,1.375,0.0,0
1893,2021-02-09 12:00:00,1.375,0.0,0
1894,2021-02-09 13:00:00,1.375,0.0,0
1895,2021-02-09 14:00:00,1.375,0.0,0
1896,2021-02-09 15:00:00,1.375,0.0,0
1897,2021-02-09 16:00:00,1.375,0.0,0
1898,2021-02-09 17:00:00,1.375,0.0,0
1899,2021-02-09 18:00:00,1.375,0.0,0
1900,2021-02-09 19:00:00,1.375,0.0,0
1901,2021-02-09 20:00:00,1.375,0.0,0
1902,2021-02-09 21:00:00,1.375,0.0,0
1903,2021-02-09 22:00:00,1.375,0.0,0
1904,2021-02-09 23:00:00,1.375,0.0,0
1905,2021-02-10 00:00:00,1.375,0.0,0
1906,2021-02-10 01:00:00,1.375,0.0,0
1907,2021-02-10 02:00:00,1.375,0.0,0
1908,2021-02-10 03:00:00,1.375,0.0,0
1909,2021-02-10 04:00:00,1.375,0.0,0
1910,2021-02-10 05:00:00,1.375,0.0,0
1911,2021-02-10 06:00:00,1.375,0.0,0
1912,2021-02-10 07:00:00,1.375,0.0,0
1913,2021-02-10 08:00:00,1.375,0.0,0
1914,2021-02-10 09:00:00,1.375,0.0,0
1915,2021-02-10 10:00:00,1.375,0.0,0
1916,2021-02-10 11:00:00,1.375,0.0,0
1917,2021-02-10 12:00:00,1.375,0.0,0
1918,2021-02-10 13:00:00,1.375,0.0,0
1919,2021-02-10 14:00:00,1.375,0.0,0
1920,2021-02-10 15:00:00,1.375,0.0,0
1921,2021-02-10 16:00:00,1.375,0.0,0
1922,2021-02-10 17:00:00,1.375,0.0,0
1923,2021-02-10 18:00:00,1.375,0.0,0
1924,2021-02-10 19:00:00,1.375,0.0,0
1925,2021-02-10 20:00:00,1.375,0.34510992990340406,0
1926,2021-02-10 21:00:00,1.375,0.4202633702409131,0
1927,2021-02-10 22:00:00,1.375,0.49990210158301907,0
1928,2021-02-10 23:00:00,1.375,0.5618581511571946,0
1929,2021-02-11 00:00:00,1.375,0.6457698766638367,0
1930,2021-02-11 01:00:00,1.375,0.8533709173951016,0
1931,2021-02-11 02:00:00,1.375,1.0788262695664887,0
1932,2021-02-11 03:00:00,1.375,0.6896253304823577,0
1933,2021-02-11 04:00:00,1.375,0.8687078916620217,0
1934,2021-02-11 05:00:00,1.375,1.0057289796753073,0
1935,2021-02-11 06:00:00,1.375,0.7778856721335389,0
1936,2021-02-11 07:00:00,1.375,0.7429390307030624,0
1937,2021-02-11 08:00:00,1.375,0.3028950484146269,0
1938,2021-02-11 09:00:00,1.375,0.0,0
1939,2021-02-11 10:00:00,1.375,0.0,0
1940,2021-02-11 11:00:00,1.375,0.0,0
1941,2021-02-11 12:00:00,1.375,0.0,0
1942,2021-02-11 13:00:00,1.375,0.0,0
1943,2021-02-11 14:00:00,1.375,0.0,0
1944,2021-02-11 15:00:00,1.375,0.0,0
1945,2021-02-11 16:00:00,1.375,0.0,0
1946,2021-02-11 17:00:00,1.375,0.21891475887653328,0
1947,2021-02-11 18:00:00,1.375,0.772918315263298,0
1948,2021-02-11 19:00:00,1.375,0.7814549183760029,0
1949,2021-02-11 20:00:00,1.375,0.8710683788207013,0
1950,2021-02-11 21:00:00,1.375,0.9410059964359005,0
1951,2021-02-11 22:00:00,1.375,1.0205527789927995,0
1952,2021-02-11 23:00:00,1.375,1.0316736056859004,0
1953,2021-02-12 00:00:00,1.375,1.0939952194209683,0
1954,2021-02-12 01:00:00,1.375,1.0828267170366668,0
1955,2021-02-12 02:00:00,1.375,0.9431328513598093,0
1956,2021-02-12 03:00:00,1.375,0.936178289527429,0
1957,2021-02-12 04:00:00,1.375,1.0446445156946358,0
1958,2021-02-12 05:00:00,1.375,1.056674325895842,0
1959,2021-02-12 06:00:00,1.375,1.579820705516981,0
1960,2021-02-12 07:00:00,1.375,1.880280905507065,0
1961,2021-02-12 08:00:00,1.375,1.5357059218163251,0
1962,2021-02-12 09:00:00,1.375,0.1448320711168771,0
1963,2021-02-12 10:00:00,1.375,0.0,0
1964,2021-02-12 11:00:00,1.375,0.0,0
1965,2021-02-12 12:00:00,1.375,0.0,0
1966,2021-02-12 13:00:00,1.375,0.0,0
1967,2021-02-12 14:00:00,1.375,0.0,0
1968,2021-02-12 15:00:00,1.375,0.0,0
1969,2021-02-12 16:00:00,1.375,0.0,0
1970,2021-02-12 17:00:00,1.375,0.6543792962322794,0
1971,2021-02-12 18:00:00,1.375,1.9035304660521029,0
1972,2021-02-12 19:00:00,1.375,1.5279335987536145,0
1973,2021-02-12 20:00:00,1.375,1.385038196253004,0
1974,2021-02-12 21:00:00,1.375,1.581922682767241,0
1975,2021-02-12 22:00:00,1.375,1.6677726908253607,0
1976,2021-02-12 23:00:00,1.375,1.2731730378032058,0
1977,2021-02-13 00:00:00,1.375,1.3985671280894267,0
1978,2021-02-13 01:00:00,1.375,1.8093548705277662,0
1979,2021-02-13 02:00:00,1.375,1.5378843414921366,0
1980,2021-02-13 03:00:00,1.375,1.814719404767693,0
1981,2021-02-13 04:00:00,1.375,2.0691775666129484,0
1982,2021-02-13 05:00:00,1.375,1.757957934080035,0
1983,2021-02-13 06:00:00,1.375,1.6071319476469683,0
1984,2021-02-13 07:00:00,1.375,1.9790901709043462,0
1985,2021-02-13 08:00:00,1.375,1.396202390525739,0
1986,2021-02-13 09:00:00,1.375,0.3853472399614392,0
1987,2021-02-13 10:00:00,1.375,0.35510694487824873,0
1988,2021-02-13 11:00:00,1.375,0.0,0
1989,2021-02-13 12:00:00,1.375,0.0,0
1990,2021-02-13 13:00:00,1.375,0.0,0
1991,2021-02-13 14:00:00,1.375,0.46433447440504544,0
1992,2021-02-13 15:00:00,1.375,0.6570419330756618,0
1993,2021-02-13 16:00:00,1.375,0.7676692116043039,0
1994,2021-02-13 17:00:00,1.375,1.2750822039776997,0
1995,2021-02-13 18:00:00,1.375,1.608947650302718,0
1996,2021-02-13 19:00:00,1.375,1.9869177263053395,0
1997,2021-02-13 20:00:00,1.375,1.987480747022763,0
1998,2021-02-13 21:00:00,1.375,1.7863936465393,0
1999,2021-02-13 22:00:00,1.375,1.875757239502942,0
2000,2021-02-13 23:00:00,1.375,1.9878983639735506,0
2001,2021-02-14 00:00:00,1.375,2.2817967088888023,0
2002,2021-02-14 01:00:00,1.375,2.8781922793373043,0
2003,2021-02-14 02:00:00,1.375,3.6251499308136577,0
2004,2021-02-14 03:00:00,1.375,3.51959794830415,0
2005,2021-02-14 04:00:00,1.375,3.567225942216846,0
2006,2021-02-14 05:00:00,1.375,3.6354864381583463,0
2007,2021-02-14 06:00:00,1.375,3.4017017438794745,0
2008,2021-02-14 07:00:00,1.375,3.2261762227042956,0
2009,2021-02-14 08:00:00,1.375,2.664581225258898,0
2010,2021-02-14 09:00:00,1.375,1.8321234154543133,0
2011,2021-02-14 10:00:00,1.375,1.0979563146350058,0
2012,2021-02-14 11:00:00,1.375,0.36089425828741833,0
2013,2021-02-14 12:00:00,1.375,0.0,0
2014,2021-02-14 13:00:00,1.375,0.0,0
2015,2021-02-14 14:00:00,1.375,0.0,0
2016,2021-02-14 15:00:00,1.375,0.0,0
2017,2021-02-14 16:00:00,1.375,0.11048197631008111,0
2018,2021-02-14 17:00:00,1.375,1.4171842181328564,0
2019,2021-02-14 18:00:00,1.375,1.7079783344680124,0
2020,2021-02-14 19:00:00,1.375,1.8869971648066866,0
2021,2021-02-14 20:00:00,1.375,1.6459314373095446,0
2022,2021-02-14 21:00:00,1.375,1.9162663498976926,0
2023,2021-02-14 22:00:00,1.375,1.6196982966004059,0
2024,2021-02-14 23:00:00,1.375,1.4003147486588492,0
2025,2021-02-15 00:00:00,1.375,2.052089613617451,0
2026,2021-02-15 01:00:00,1.375,2.017380956896017,0
2027,2021-02-15 02:00:00,1.375,1.9367849425644044,0
2028,2021-02-15 03:00:00,1.375,1.7048244733354603,0
2029,2021-02-15 04:00:00,1.375,1.5961751532899842,0
2030,2021-02-15 05:00:00,1.375,1.6013812036113582,0
2031,2021-02-15 06:00:00,1.375,1.4529440710870312,0
2032,2021-02-15 07:00:00,1.375,1.3464656229998326,0
2033,2021-02-15 08:00:00,1.375,0.43585057111841374,0
2034,2021-02-15 09:00:00,1.375,0.0,0
2035,2021-02-15 10:00:00,1.375,0.0,0
2036,2021-02-15 11:00:00,1.375,0.0,0
2037,2021-02-15 12:00:00,1.375,0.0,0
2038,2021-02-15 13:00:00,1.375,0.0,0
2039,2021-02-15 14:00:00,1.375,0.0,0
2040,2021-02-15 15:00:00,1.375,0.0,0
2041,2021-02-15 16:00:00,1.375,0.0,0
2042,2021-02-15 17:00:00,1.375,0.0,0
2043,2021-02-15 18:00:00,1.375,0.0,0
2044,2021-02-15 19:00:00,1.375,0.0,0
2045,2021-02-15 20:00:00,1.375,0.0,0
2046,2021-02-15 21:00:00,1.375,0.0,0
2047,2021-02-15 22:00:00,1.375,0.0,0
2048,2021-02-15 23:00:00,1.375,0.0,0
2049,2021-02-16 00:00:00,1.375,0.0,0
2050,2021-02-16 01:00:00,1.375,0.0,0
2051,2021-02-16 02:00:00,1.375,0.0,0
2052,2021-02-16 03:00:00,1.375,0.0,0
2053,2021-02-16 04:00:00,1.375,0.0,0
2054,2021-02-16 05:00:00,1.375,0.0,0
2055,2021-02-16 06:00:00,1.375,0.0,0
2056,2021-02-16 07:00:00,1.375,0.0,0
2057,2021-02-16 08:00:00,1.375,0.0,0
2058,2021-02-16 09:00:00,1.375,0.0,0
2059,2021-02-16 10:00:00,1.375,0.0,0
2060,2021-02-16 11:00:00,1.375,0.0,0
2061,2021-02-16 12:00:00,1.375,0.0,0
2062,2021-02-16 13:00:00,1.375,0.0,0
2063,2021-02-16 14:00:00,1.375,0.0,0
2064,2021-02-16 15:00:00,1.375,0.0,0
2065,2021-02-16 16:00:00,1.375,0.0,0
2066,2021-02-16 17:00:00,1.375,0.0,0
2067,2021-02-16 18:00:00,1.375,0.0,0
2068,2021-02-16 19:00:00,1.375,0.0,0
2069,2021-02-16 20:00:00,1.375,0.0,0
2070,2021-02-16 21:00:00,1.375,0.0,0
2071,2021-02-16 22:00:00,1.375,0.0,0
2072,2021-02-16 23:00:00,1.375,0.0,0
2073,2021-02-17 00:00:00,1.375,0.0,0
2074,2021-02-17 01:00:00,1.375,0.0,0
2075,2021-02-17 02:00:00,1.375,0.0,0
